Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Ch3Amplitude,Ch4Amplitude,Ch5Amplitude,Ch6Amplitude,Bd,IPC,
1310.915,3252.5,-24.63573,32.42,249.3542,22.92843,0,0,
1298.361,3161.357,-1.238378,-22.85755,229.7571,55.34135,0,0,
1379.786,3246.608,-1.307437,-12.1151,259.185,47.87737,0,0,
1320.328,3189.559,-27.38272,18.07093,196.6617,126.4729,0,0,
1345.875,3176.324,-10.9984,38.15374,211.7192,84.89988,0,0,
1313.191,3176.817,-1.303303,-14.0516,302.7687,25.43482,0,0,
1275.138,3235.951,-20.92801,27.93212,284.8192,11.51971,0,0,
1491.805,3000.898,-7.21516,-6.948857,317.4166,27.79491,0,0,
1281.392,3172.47,1.060233,21.56663,210.5614,34.45914,0,0,
1262.182,3205.33,-46.12446,19.56202,256.1909,34.75896,0,0,
1366.19,3038.715,-27.52724,9.674303,300.6495,2.284574,0,0,
1341.758,3148.982,-17.83203,-11.43508,252.8091,21.077,0,0,
1233.731,3213.904,-27.3103,6.964548,245.4208,42.8484,0,0,
1255.212,3305.556,-14.5795,6.250949,241.2989,71.57472,0,0,
1334.644,3081.979,12.84989,-40.1063,288.2123,29.66475,0,0,
1428.564,2979.05,-32.19949,-12.75791,172.0504,114.9384,0,0,
1472.538,3000.271,-2.349842,35.22998,253.8363,38.58905,0,0,
1229.641,3276.328,-16.86127,-26.2718,176.7115,126.1286,0,0,
1287.557,3203.569,-7.540138,-12.71879,289.005,9.224925,0,0,
1414.487,3047.858,-32.69206,7.360464,223.8105,41.86147,0,0,
1289.369,3205.451,-13.7547,-8.021715,220.1749,51.21479,0,0,
1394.045,3250.975,-28.39359,-26.42321,286.3765,42.99775,0,0,
1419.431,3095.221,-20.35653,-7.596473,269.0489,41.66154,0,0,
1309.715,3209.634,8.193707,45.0713,227.8373,14.33518,0,0,
1330.963,3313.999,4.739685,-0.1879125,310.1139,5.556568,0,0,
1207.091,3414.182,-26.58283,-29.8279,262.5054,56.39625,0,0,
1407.995,3045.191,14.26934,-5.406584,280.8799,52.06919,0,0,
1309.233,3203.932,-0.9869933,-35.44196,223.9623,53.30722,0,0,
1328.3,3223.655,1.582651,-26.80759,340.42,-9.759587,0,0,
1324.994,3132.708,-27.35755,12.47075,220.7402,47.48777,0,0,
1242.739,3243.714,-29.96913,17.46734,186.0777,94.31453,0,0,
1369.254,3219.392,12.14739,46.18792,289.1857,19.48207,0,0,
1355.459,3141.995,-22.68683,-0.1797184,286.3764,33.01832,0,0,
1215.117,3396.937,-1.774734,39.88034,278.2307,26.82745,0,0,
1312.64,3141.421,12.34764,-76.84014,249.8148,72.01508,0,0,
1399.703,3151.141,1.262705,47.57673,272.2639,10.28371,0,0,
1290.251,3331.13,-28.60361,-56.17001,235.0101,88.12325,0,0,
1392.551,3287.338,-27.52349,-15.66398,247.5858,39.12907,0,0,
1279.323,3181.778,-15.51535,-21.01238,178.449,87.61217,0,0,
1384.533,3268.576,-33.51326,15.97708,265.4038,55.41346,0,0,
1388.178,3115.202,2.188459,-25.29707,250.1444,38.93252,0,0,
1324.445,3192.229,7.620178,-41.9171,276.8124,22.74935,0,0,
1319.744,3325.542,3.870919,4.14613,329.2688,3.464716,0,0,
1321.188,3211.977,-25.90561,0.9739559,270.6908,89.77268,0,0,
1307.521,3121.542,-18.19712,-27.08382,227.322,94.30207,0,0,
1330.753,3153.08,20.96043,4.817196,251.24,12.49364,0,0,
1245.22,3330.993,-14.0957,-17.05225,300.5873,14.8135,0,0,
1334.711,3102.198,-18.30037,-15.05658,179.5344,87.21479,0,0,
1346.443,3239.313,-31.53425,-10.175,179.9653,108.1909,0,0,
1321.741,3258.377,-46.83466,6.918194,219.9856,96.18376,0,0,
1351.014,3173.834,-15.94249,5.79076,228.0268,57.13927,0,0,
1374.145,3080.325,-2.718431,48.92601,230.3649,46.31327,0,0,
1288.462,3162.708,4.646484,0.8073542,283.3674,7.072477,0,0,
1333.266,3198.819,-8.95332,3.498753,238.8389,99.66829,0,0,
1382.618,3091.401,-14.56061,35.33823,146.851,118.1137,0,0,
1370.418,3042.468,-12.87258,-74.9684,208.817,93.60835,0,0,
1312.467,3253.844,-13.09918,-10.99562,228.658,73.20515,0,0,
1265.298,3297.735,-7.029651,-13.35558,228.9221,27.52254,0,0,
1330.046,3222.969,-16.90564,42.47684,234.2527,32.12471,0,0,
1266.135,3134.964,-15.80421,8.493715,235.0955,27.01962,0,0,
1282.196,3264.667,-3.113855,-14.51478,227.4567,57.72823,0,0,
1326.772,3099.332,23.19754,-9.086657,237.7025,38.619,0,0,
1286.232,3311.788,20.26548,1.923568,230.1425,38.82355,0,0,
1351.938,3206.625,-18.17495,15.42615,241.2023,60.53901,0,0,
1324.623,3133.954,-40.18833,-8.719501,183.0733,122.5704,0,0,
3799.27,3277.181,-32.65121,7.503553,253.1154,58.76209,1,0,
1307.649,3174.349,-3.530495,3.043387,253.8091,6.182436,0,0,
1293.482,3174.733,-27.80002,10.35115,200.9492,81.33758,0,0,
1314.83,3258.813,-8.638808,11.07776,248.9553,51.83057,0,0,
1261.563,3175.677,-8.523024,13.85655,310.6251,16.85037,0,0,
1280.021,3142.251,-19.52702,-21.17942,263.2961,60.43292,0,0,
1311.108,3202.149,-32.00503,13.40551,167.0583,107.0193,0,0,
1324.506,3264.336,-22.61707,-27.27544,277.5717,23.10491,0,0,
1315.593,3208.285,-14.29742,-16.89052,226.5835,41.81713,0,0,
1246.495,3219.042,-5.745438,-0.1618856,263.1613,-5.587107,0,0,
1324.922,3139.888,-24.79133,-11.57852,297.3988,7.66063,0,0,
1375.943,3085.768,6.641044,47.3023,225.8409,26.26129,0,0,
1386.929,3218.29,2.030172,5.101414,218.0507,40.8314,0,0,
1273.985,3324.569,-21.64324,-49.06187,279.5858,30.20611,0,0,
1296.179,3355.249,-29.74636,-30.95606,206.1053,123.3629,0,0,
1246.731,3270.1,-7.255816,-5.109242,277.7352,-0.1162659,0,0,
1348.781,3195.358,-19.56529,-0.06705745,247.6828,33.55062,0,0,
1389.073,3055.095,-6.090176,-38.01894,275.58,10.07275,0,0,
1211.464,3246.992,-10.43784,-11.81198,223.822,60.81374,0,0,
1206.955,3359.957,9.348257,29.72865,227.682,46.07977,0,0,
1288.523,3144.725,-6.547512,-8.104438,275.9045,17.88474,0,0,
1300.391,3189.71,5.370422,-8.350348,232.5249,55.9375,0,0,
1427.434,3101.6,-35.63036,-26.27713,209.9718,108.2772,0,0,
1228.746,3269.289,-12.09716,-5.237803,273.1524,16.23549,0,0,
1283.855,3157.064,-3.506195,-10.35312,247.1759,8.602222,0,0,
1267.072,3240.226,-19.16771,9.592298,251.9806,15.29417,0,0,
1362.649,3257.977,4.903265,-10.53504,236.753,40.87629,0,0,
1240.875,3286.525,-49.51031,-40.61139,260.1617,65.1385,0,0,
1430.555,3181.918,10.67877,-14.10034,278.4592,6.404732,0,0,
1295.157,3274.576,-20.66588,-21.38933,217.5989,90.93023,0,0,
1373.292,3156.81,-38.87933,4.655311,302.1024,41.64993,0,0,
1333.594,3375.092,-6.836666,14.02205,161.5213,105.5251,0,0,
1270.39,3241.409,-14.17831,-3.537966,184.9033,93.77921,0,0,
1339.651,3141.361,-25.36592,44.03439,245.7992,44.83803,0,0,
1364.698,3084.811,-43.04423,10.88633,187.904,71.98991,0,0,
1375.6,3198.234,-23.25042,-10.67052,232.1304,74.81415,0,0,
1346.907,3069.795,-2.057549,32.97013,251.8285,33.75965,0,0,
1302.266,3281.84,-5.040574,-14.80824,255.8444,27.56199,0,0,
1207.94,3385.591,1.068583,28.47355,285.0356,-8.509332,0,0,
1303.783,3215.699,-23.98641,-25.03058,148.0654,158.9284,0,0,
1306.747,3208.884,-12.09252,-24.47053,194.2272,91.86424,0,0,
1263.219,3253.922,-1.284777,-12.34032,275.7527,1.957376,0,0,
1295.64,3301.417,-33.27764,-27.38404,172.9801,119.2276,0,0,
1395.386,3226.781,3.211354,25.89949,292.4882,46.41607,0,0,
1292.842,3202.485,-22.55462,-6.11417,245.2337,80.14621,0,0,
1270.846,3259.643,-0.1408381,21.64035,283.5101,40.38372,0,0,
1380.251,3123.12,-15.95333,-11.14645,217.1597,77.21292,0,0,
1309.769,3207.645,-6.433671,12.90329,216.9989,63.77587,0,0,
1228.276,3267.193,27.05148,-24.84796,237.5164,42.55703,0,0,
1317.604,3267.052,-21.01401,-17.51235,219.1951,67.67542,0,0,
1297.257,3211.642,13.66513,-2.01658,243.0307,40.36823,0,0,
1371.704,3084.824,-13.97961,-20.23299,219.1017,58.63819,0,0,
1281.864,3261.69,-12.27425,21.9413,155.6024,112.1173,0,0,
1334.058,3219.901,-26.38204,-12.98477,248.6666,26.96266,0,0,
1266.224,3286.679,5.189509,14.69227,250.6635,33.1149,0,0,
1308.041,3180.965,10.789,-11.66472,272.1357,64.96582,0,0,
1350.25,3228.409,0.3221216,-24.47027,219.4406,87.81527,0,0,
1338.427,3218.211,-27.3738,-29.815,163.4814,137.6202,0,0,
1336.899,3104.952,-33.43911,-11.45721,197.9041,126.6495,0,0,
1253.926,3220.698,11.47592,-7.619235,240.6764,43.13448,0,0,
1389.908,3197.879,16.43554,2.813408,189.2381,47.22283,0,0,
1303.861,3200.149,9.112377,55.31437,251.2376,54.41304,0,0,
1244.472,3225.748,22.53068,-12.97627,310.483,-13.42211,0,0,
1229.359,3342.715,24.24933,-10.7124,259.1221,40.89183,0,0,
1372.193,3371.687,2.364872,23.58502,263.0706,28.58085,0,0,
1277.162,3176.882,-44.00803,4.073793,254.8826,77.78493,0,0,
1387.771,3218.754,-0.9951614,-38.07891,312.9798,12.03438,0,0,
1302.667,3220.873,16.26082,23.54012,267.5531,-19.88919,0,0,
1262.029,3227.276,-51.85023,-4.060951,202.7621,119.4962,0,0,
1336.072,3176.942,3.969285,-27.22739,224.0228,72.13887,0,0,
1375.276,3081.225,-7.905872,-9.010868,286.2473,17.05707,0,0,
1281.794,3221.754,32.15075,9.055765,268.3329,20.29641,0,0,
1253.478,3178.737,-27.22074,1.764361,272.4578,37.82899,0,0,
1200.396,3233.585,8.984235,1.131702,228.9321,32.26628,0,0,
1249.505,3197.276,1.202513,18.49408,262.6924,25.91994,0,0,
1370.26,3147.025,-33.02522,2.957595,271.6107,19.70009,0,0,
1425.396,3160.444,-25.94415,10.03819,253.577,56.73604,0,0,
1344.602,3264.129,-15.05676,29.42242,276.5628,16.71264,0,0,
1319.373,3213.509,-30.29497,11.98391,239.9553,54.94604,0,0,
1275.514,3160.553,-3.912635,14.14898,200.9245,61.29754,0,0,
1373.473,3138.052,-21.18169,63.0447,252.9764,54.85121,0,0,
1227.215,3295.808,3.649292,23.53493,197.0733,83.16846,0,0,
1286.33,3165.375,-35.0948,16.95297,291.9478,50.77301,0,0,
1318.643,3228.321,-0.9283615,-38.67015,194.8052,80.74161,0,0,
1243.179,3239.445,-3.001623,-7.57831,185.9082,62.83649,0,0,
1384.376,3245.339,24.41175,3.498221,217.159,37.70629,0,0,
1357.582,3104.92,-18.2982,38.22812,215.6706,84.57212,0,0,
1326.586,3316.613,24.0417,-34.23226,252.8269,23.19199,0,0,
1235.586,3206.138,21.12514,10.3872,273.378,-24.87358,0,0,
1308.625,3187.783,10.13802,8.51024,290.7768,-3.061438,0,0,
1352.336,3165.565,-7.00108,-25.30798,280.9876,2.889095,0,0,
1372.307,3161.363,12.60316,-5.33126,303.9966,-34.1401,0,0,
1323.005,3241.598,-37.16054,-33.56999,233.816,73.03097,0,0,
1191.63,3249.194,5.759006,-45.51858,233.3366,23.19465,0,0,
1355.749,3211.948,-9.412643,7.432037,208.5145,70.41848,0,0,
1304.119,3189.947,-41.78205,-21.50607,273.3601,48.33347,0,0,
1377.943,3136.981,19.84762,-38.41513,252.0241,42.11448,0,0,
1437.269,3157.2,-15.9327,45.54077,316.9763,-5.368783,0,0,
1310.606,3250.786,-3.40341,-8.04375,271.0541,47.29496,0,0,
1313.034,3163.782,-2.776098,-24.58277,219.2031,112.8759,0,0,
1286.718,3292.539,17.72217,-22.53021,253.9529,64.29607,0,0,
1434.643,3157.013,-22.01928,8.268212,255.5448,68.31098,0,0,
1212.578,3267.365,5.092258,-37.95636,179.226,61.54058,0,0,
1211.83,3330.308,9.614708,-16.74644,276.0924,-12.42529,0,0,
1325.321,3106.806,-8.152851,39.74339,248.9647,40.79258,0,0,
1296.535,3196.204,-30.91799,9.710939,213.2034,82.17433,0,0,
1276.327,3270.695,12.05375,27.63655,205.1399,31.91713,0,0,
1262.857,3266.401,18.60152,-23.74199,253.0714,40.56326,0,0,
1215.092,3350.594,-32.6543,10.33806,257.7469,59.11616,0,0,
1256.111,3291.178,-22.30283,50.36163,260.5735,30.38094,0,0,
1389.913,3340.715,27.09615,6.682725,256.5387,35.10041,0,0,
1328.9,3134.939,-32.7825,24.20395,237.2541,73.00311,0,0,
1350.25,3093.883,-16.52445,42.39669,215.6939,33.15695,0,0,
1355.562,3142.574,-3.632956,-12.1132,238.5899,68.95242,0,0,
1260.143,3273.258,-16.92019,10.09533,171.1875,80.09856,0,0,
1221.338,3301.248,-28.27327,9.22444,258.7343,40.9834,0,0,
1398.692,3156.299,5.400858,4.842791,212.1566,58.34039,0,0,
1193.109,3274.477,0.127317,-3.293912,266.5148,84.5574,0,0,
1254.451,3299.592,-1.339714,0.2306855,225.4117,76.99841,0,0,
1232.835,3195.816,-14.27705,-37.59053,286.1062,18.82212,0,0,
1324.258,3131.278,12.89318,-14.53924,265.0287,39.64491,0,0,
1463.847,3143.485,0.6140129,-22.30761,211.5074,61.52306,0,0,
1300.337,3144.332,-17.79045,14.73736,244.1973,54.20243,0,0,
1385.473,3120.493,-20.65157,-23.66593,199.6346,75.13702,0,0,
1461.236,3016.96,-5.050881,17.25687,205.847,52.52579,0,0,
1276.961,3270.508,-22.71805,-5.285254,214.8267,83.47993,0,0,
1377.631,3173.216,-21.06328,5.468198,213.5445,112.9874,0,0,
1297.257,3269.445,-27.6019,-24.56679,262.7468,47.69943,0,0,
1354.177,3194.189,-4.960203,2.722205,337.4138,-12.17898,0,0,
1355.9,2994.084,-2.042555,-4.046973,214.8077,15.62856,0,0,
1289.409,3204.712,-32.67186,-30.21596,213.1213,82.77567,0,0,
1264.822,3341.853,15.21194,-25.51724,212.0841,59.15139,0,0,
1338.255,3349.527,-9.677813,16.26041,226.3372,41.43887,0,0,
1436.648,3086.208,-0.6177831,33.32404,255.084,15.00221,0,0,
1216.484,3214.246,32.24784,29.29304,156.7369,88.23154,0,0,
1391.123,3083.614,-26.02268,-4.517617,245.6164,77.00632,0,0,
1273.038,3286.386,18.8051,-31.66683,252.1479,45.6329,0,0,
1272.75,3208.065,-23.10008,1.121586,283.1987,48.10225,0,0,
1349.296,3184.967,-2.109333,23.8901,227.8263,45.82691,0,0,
1231.079,3372.677,-1.976091,-20.33899,288.2552,-5.159051,0,0,
1328.106,3165.065,-28.73262,40.024,259.7361,14.58397,0,0,
1354.886,3143.358,-18.23663,50.82918,221.3083,57.38389,0,0,
1226.164,3246.698,-15.63901,-35.5751,275.0175,26.59749,0,0,
1243.368,3177.349,1.479604,-26.51073,231.4898,50.8309,0,0,
1284.484,3206.295,8.737109,27.42039,287.2285,15.71333,0,0,
1299.211,3246.17,8.798416,22.12251,251.8467,54.721,0,0,
1327.291,3244.865,-22.28506,5.388393,259.9634,59.6297,0,0,
1366.972,3342.077,-20.62443,10.8471,283.1326,28.75459,0,0,
1248.446,3180.882,-16.09721,-12.70297,299.553,13.36654,0,0,
1296.203,3176.959,-21.16021,11.20783,221.4529,33.34244,0,0,
1258.724,3313.494,-18.06566,28.16498,242.4361,43.79152,0,0,
1250.167,3263.37,12.55846,-6.297741,228.9372,62.28357,0,0,
1251.878,3378.043,0.3951461,37.50967,249.2588,35.94101,0,0,
1371.657,3098.01,-20.73853,43.56108,227.2646,54.41241,0,0,
1343.082,3192.577,-48.28107,-59.27175,242.6466,88.29735,0,0,
1356.343,3163.323,-16.76888,13.40151,193.4145,89.69746,0,0,
1287.379,3169.107,-16.18916,-72.63525,264.8911,26.91264,0,0,
1422.738,3130.52,-24.1269,41.45293,236.0074,37.72356,0,0,
1258.769,3180.174,-2.029955,-13.73947,254.9741,16.81501,0,0,
1311.5,3275.477,-48.45755,-14.60413,202.7975,86.57671,0,0,
1312.009,3207.839,-29.07104,18.86148,248.2426,50.33204,0,0,
1305.344,3200.608,-2.094796,-29.40546,202.1188,74.50899,0,0,
1318.094,3089.645,2.477303,-4.624986,229.5557,33.83033,0,0,
1269.039,3248.621,-1.867295,7.583022,206.5282,57.87487,0,0,
1256.517,3139.308,-1.220043,-13.04209,238.3965,53.39429,0,0,
1358.828,3184.16,-12.04403,20.79622,246.0278,61.37435,0,0,
1334.411,3276.572,-15.07536,12.20042,313.6718,6.369782,0,0,
1352.739,3171.402,-18.57792,-56.99066,219.9783,74.14888,0,0,
1340.674,3159.409,-49.48339,19.19147,247.5238,58.75204,0,0,
1316.272,3151.761,23.12835,0.659186,315.6303,3.549413,0,0,
1339.293,3264.567,9.209378,-23.06372,240.6537,46.64149,0,0,
1306.893,3133.201,-17.49358,23.52171,243.8901,105.7385,0,0,
1303.809,3187.229,-10.5788,39.5753,219.4567,87.53291,0,0,
1261.144,3273.481,-6.720487,-4.554238,234.7331,54.71051,0,0,
1272.912,3274.865,10.2229,7.190061,241.3921,27.66795,0,0,
1386.945,3193.242,-11.21648,-7.181524,255.5742,42.08176,0,0,
1288.863,3096.685,9.797829,-2.867869,247.451,24.5332,0,0,
1347.751,3154.77,-3.55544,-43.34785,254.4869,18.82075,0,0,
1304.694,3254.873,-21.51036,41.46915,233.3984,46.49845,0,0,
1236.983,3320.436,6.902565,5.559575,216.813,46.40713,0,0,
1346.168,3205.053,14.00246,0.1495666,235.6414,61.09296,0,0,
1323.473,3283.581,-31.65726,-6.889349,261.4939,59.72398,0,0,
1389.781,3036.847,1.725946,-1.110053,252.2508,46.99216,0,0,
1335.329,3198.046,6.504704,34.04932,225.0888,68.68443,0,0,
1350.976,3089.051,-9.414934,-15.1021,245.4693,45.99568,0,0,
1358.415,3092.919,10.2076,47.64225,203.8371,22.41617,0,0,
1250.7,3290.719,30.00822,-50.03068,225.2001,62.2816,0,0,
1355.566,3172.888,-17.82228,-2.979455,216.8199,64.16965,0,0,
1413.373,3061.073,-15.54268,-19.08331,226.9398,73.86001,0,0,
1303.792,3177.439,0.6757558,37.86959,214.3389,64.82076,0,0,
1301.386,3196.104,-14.03961,-9.32766,260.3415,78.45681,0,0,
1187.487,3389.48,-7.57627,-61.16573,285.8474,28.83089,0,0,
1281.512,3343.14,-13.92496,36.0433,254.8876,33.2164,0,0,
1341.196,3095.513,-27.2618,-1.888045,179.543,68.60727,0,0,
1419.978,3231.676,-27.77408,9.12331,241.0873,91.77963,0,0,
1374.001,3158.921,-9.278993,17.15809,266.5356,79.43673,0,0,
1304.823,3270.88,16.21814,-0.3665433,247.0924,52.57836,0,0,
1211.086,3261.681,-14.74096,59.4961,287.1122,39.03831,0,0,
1267.728,3283.918,2.617932,-1.07599,260.7689,33.47528,0,0,
1295.064,3225.918,12.05997,25.95591,228.0606,26.14539,0,0,
1255.441,3321.838,-24.72329,-80.28036,262.2053,45.96646,0,0,
1268.519,3339.711,-24.25595,-20.30954,183.7729,93.39088,0,0,
1335.295,3240.619,-10.63387,-6.082254,183.5807,80.17062,0,0,
1402.204,3176.618,-17.61426,-14.47947,223.7636,58.01196,0,0,
1231.727,3267.883,-10.75547,6.044962,212.0165,65.94431,0,0,
1271.649,3219.304,11.26971,10.40299,245.9866,48.13778,0,0,
1321.063,3164.834,-10.19972,-11.55496,237.3586,45.21484,0,0,
1200.936,3242.115,-8.032489,19.16061,230.0524,29.73038,0,0,
1305.855,3163.076,6.483543,28.53462,210.865,40.05028,0,0,
1321.975,3301.318,-34.9794,-82.65635,206.3355,83.73575,0,0,
1372.338,3089.107,-3.462435,-25.84794,243.466,46.05627,0,0,
1201.992,3278.112,6.339869,11.72425,207.2904,23.35637,0,0,
1328.872,3153.603,11.84775,23.3292,289.6118,19.2037,0,0,
3814.218,3264.156,-8.477047,46.48495,266.1954,24.61104,1,0,
1313.842,3157.722,11.65773,9.728423,224.0204,58.84054,0,0,
1196.631,3313.746,-16.22706,-46.66772,195.4741,116.8828,0,0,
1336.161,3219.212,11.78803,-2.328236,230.9826,28.87682,0,0,
1237.927,3207.633,-15.27256,-16.37484,243.4016,52.33872,0,0,
1360.182,3319.472,-32.47356,-1.030922,274.8275,30.75093,0,0,
1402.196,3162.614,-22.41615,13.2756,191.3387,110.2567,0,0,
1428.521,3172.132,-9.396109,-21.29488,256.4884,28.23936,0,0,
1314.56,3222.094,-1.885102,-6.127481,109.0677,148.9334,0,0,
1372.519,3240.448,-12.19548,13.08042,272.4725,37.96286,0,0,
1238.52,3266.644,-23.5824,-1.72744,196.8657,71.05461,0,0,
1362.206,3119.775,-16.41545,-23.48166,207.3057,87.71857,0,0,
1326.03,3198.512,-9.755922,22.35477,193.6376,79.64327,0,0,
1252.749,3250.342,-12.92407,50.50547,217.6824,24.44143,0,0,
1389.418,3031.116,-10.3338,42.34764,264.2724,33.00797,0,0,
1309.572,3175.919,8.865149,-10.33317,186.5252,52.29627,0,0,
1347.529,3055.898,0.8723631,42.84965,192.3194,73.86404,0,0,
1266.103,3119.999,38.05734,-16.65118,206.5061,57.41843,0,0,
1323.483,3210.533,-21.44811,-30.2814,264.772,59.84152,0,0,
1289.219,3194.932,-15.95632,1.319762,259.7713,72.07839,0,0,
1357.128,3117.963,-16.07619,31.43104,277.6992,25.01018,0,0,
1303.643,3318.906,-31.31997,11.51943,276.4627,40.02479,0,0,
1270.808,3270.515,-54.17146,-5.936053,248.4866,49.04042,0,0,
1413.625,3184.992,-18.52452,9.372523,270.6253,52.99039,0,0,
1346.363,3243.034,13.38576,-58.56829,225.1951,59.72018,0,0,
1288.877,3274.383,-7.77465,-40.46355,229.4174,82.08862,0,0,
1364.559,3080.482,-8.829365,45.82618,237.7459,54.28022,0,0,
1381.412,3151.642,-12.05798,1.505095,261.9023,92.79115,0,0,
1338.608,3188.861,-11.76665,-15.95373,280.1333,50.02045,0,0,
1325.306,3146.757,-3.411726,15.1441,207.1545,83.08778,0,0,
1329.991,3292.535,-43.42318,-25.62527,219.2141,81.50894,0,0,
1326.013,3157.65,5.421832,13.6408,257.5631,16.07266,0,0,
1280.596,3243.762,3.387565,11.4504,227.1704,41.73597,0,0,
1342.176,3146.699,-22.91597,41.039,270.7466,44.26956,0,0,
1336.371,3138.312,-12.73695,-41.86488,154.5156,138.9931,0,0,
1382.163,3141.023,-9.81733,20.08844,236.4847,70.10847,0,0,
1330.762,3222.047,3.780024,-28.33368,292.5475,32.52932,0,0,
1272.52,3272.402,-28.78104,19.57334,299.16,25.66698,0,0,
1332.307,3181.737,-44.37069,32.46503,246.1526,82.24431,0,0,
1404.527,3058.969,13.49122,-20.31801,254.4069,50.72764,0,0,
1402.538,2986.557,-8.573916,-24.76052,244.2057,63.83096,0,0,
1256.421,3262.774,-25.04557,24.74231,314.1438,26.02402,0,0,
1317.317,3212.731,-18.39953,-8.299083,238.0928,75.13017,0,0,
1367.016,3184.903,-22.32474,34.71136,241.4339,58.73161,0,0,
1232.226,3256.578,49.53687,-26.28077,254.4722,35.63914,0,0,
1502.635,3169.651,15.72055,-62.40665,304.354,39.32149,0,0,
1407.062,3086.585,-0.7951889,29.49454,209.4026,81.0393,0,0,
1345.32,3122.768,-3.219855,1.909693,273.0268,-5.234096,0,0,
1291.669,3298.768,-32.78828,-15.09498,303.5922,47.76109,0,0,
1321.49,3150.15,-6.146825,16.70444,231.9076,29.60437,0,0,
1260.462,3286.26,-8.642683,-32.40851,219.1691,77.44629,0,0,
1283.359,3265.274,-50.27784,-14.99414,164.9401,143.4037,0,0,
1322.944,3172.979,-10.08016,19.51,262.8334,36.26101,0,0,
1418.883,3103.415,-48.043,-28.07827,190.0583,132.986,0,0,
1260.382,3250.618,35.01197,20.15099,288.217,-43.79406,0,0,
1289.688,3227.073,8.159097,42.80166,260.1854,34.39009,0,0,
1248.513,3280.818,22.5201,-17.40904,283.3418,-11.60473,0,0,
1377.232,3207.338,-5.578274,25.52012,318.7157,8.387699,0,0,
1427.905,3097.298,-6.876626,-51.96975,215.9743,64.28133,0,0,
1274.6,3177.478,-24.29291,-5.692941,201.2852,107.8484,0,0,
1340.677,3139.945,-15.84795,-15.33136,253.046,54.23819,0,0,
1281.706,3152.525,-28.82557,16.68783,260.4964,32.66707,0,0,
1373.366,3175.902,-2.866687,20.74583,260.5312,39.33532,0,0,
1352.869,3219.983,-28.83234,-46.26909,158.3678,165.4634,0,0,
1292.188,3236.224,-0.8329201,-18.14687,243.9647,86.75695,0,0,
1270.111,3254.778,18.09286,-4.70504,281.8481,33.18968,0,0,
1343.76,3359.459,15.88265,18.81706,273.5776,-2.408266,0,0,
1131.625,3378.582,21.05295,6.149149,197.8213,64.52891,0,0,
1352.59,3125.65,1.009554,5.417337,218.4357,68.77001,0,0,
1289.265,3175.016,6.161135,-4.874114,322.6728,6.13871,0,0,
1288.906,3232.627,-9.223302,3.300056,285.2127,45.17319,0,0,
1374.948,3295.523,-15.91544,-57.01069,260.8295,65.71604,0,0,
1361.801,3198.562,0.9528232,-24.31713,245.612,19.04179,0,0,
1279.645,3220.061,-7.779927,81.51765,249.99,32.56386,0,0,
1261.531,3209.477,-33.57758,-46.10009,213.7769,86.6968,0,0,
1452.777,3160.784,-22.02981,1.492455,262.5484,21.6336,0,0,
1314.48,3223.992,-29.61312,-58.00042,225.8799,68.05254,0,0,
1276.782,3283.097,10.56452,-2.14761,229.0645,53.00901,0,0,
1380.655,3111.016,-28.18734,-1.432268,225.228,78.0711,0,0,
1374.428,3158.703,36.04788,48.81728,262.3755,16.462,0,0,
1193.913,3365.709,13.44,26.96954,336.4163,-26.72386,0,0,
1397.267,3190.232,-46.50508,-10.72787,208.9432,108.451,0,0,
1299.458,3219.067,-5.158138,-18.31312,308.8934,24.1158,0,0,
1374.317,3158.326,-52.33389,-20.33874,219.7916,92.65775,0,0,
1309.333,3180.368,19.26571,-12.42581,252.7124,4.983953,0,0,
1356.303,3108.609,-25.00198,-32.17795,230.0857,77.42839,0,0,
1363.09,3247.555,-11.22988,-5.702637,206.4299,96.97351,0,0,
1371.569,3195.311,3.616952,-10.79473,277.979,-6.468921,0,0,
1309.2,3221.219,-7.493171,-24.16415,253.6989,71.40805,0,0,
1296.858,3258.073,-39.47852,18.41099,248.6294,80.6587,0,0,
1312.337,3214.504,7.330391,9.643479,317.2422,-16.63728,0,0,
1377.737,3271.414,2.074803,67.21105,242.3755,46.56269,0,0,
1310.193,3239.632,3.433527,-28.07201,275.001,27.8342,0,0,
1252.848,3236.222,-9.138945,-17.2815,292.0696,4.47125,0,0,
1258.57,3338.661,-27.17842,39.29796,219.5011,81.24404,0,0,
1313.883,3155.595,-11.51483,-21.15634,269.6736,55.23371,0,0,
1351.44,3188.74,-8.666732,23.78258,245.7838,28.19761,0,0,
1200.839,3290.368,-10.27603,-6.985454,325.1219,-17.47875,0,0,
1369.142,3153.057,-23.65229,40.56812,194.0563,87.42931,0,0,
1454.075,3037.684,1.763057,-5.000635,265.1208,13.04529,0,0,
1298.433,3212.71,-21.75536,-8.950548,263.2544,30.8308,0,0,
1311.516,3247.684,-7.247075,31.85102,256.4618,-5.560377,0,0,
1304.444,3139.964,-38.44055,47.73104,222.0139,83.0162,0,0,
1297.567,3180.64,42.83921,-0.1650557,280.3677,-9.335043,0,0,
1332.701,3142.428,14.11014,4.753356,185.369,76.8473,0,0,
