Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Ch3Amplitude,Ch4Amplitude,Ch5Amplitude,Ch6Amplitude,Bd,IPC,
285.6696,1962.596,-8.021083,-8.729997,221.1359,8.967634,0,0,
345.9241,2145.862,-3.427742,-60.28778,169.6787,48.91793,0,0,
302.7305,2089.439,8.282519,30.94979,161.5482,35.70496,0,0,
244.4394,2268.835,-14.20509,-23.8138,226.8184,-30.33546,0,0,
163.0278,1768.126,4.582928,-16.09649,212.0404,-21.25215,0,0,
354.1729,1864.075,-4.861183,10.16753,159.3934,75.16361,0,0,
310.8474,1765.525,0.2996965,4.801602,142.9073,45.08324,0,0,
309.458,1889.444,1.953864,7.768054,147.0992,27.95788,0,0,
245.0475,1858.547,1.043408,-61.71392,175.4771,8.963865,0,0,
174.3221,1979.024,24.34515,1.439475,252.3656,-19.20822,0,0,
340.8297,2039.176,3.169102,-23.05824,139.0268,69.22322,0,0,
274.1931,1738.063,-34.07034,9.827116,212.9924,41.57235,0,0,
2726.611,2213.032,-32.00537,-17.01389,97.40261,70.87675,1,0,
2484.732,2064.542,-14.96192,-24.62568,217.3915,-44.93567,1,0,
2048.471,1888.564,-10.60274,-75.71309,106.253,68.20221,1,0,
220.0679,1508.727,-10.87112,-34.89336,186.3878,-45.49348,0,0,
348.9209,2331.926,6.673553,18.55463,230.4778,7.692072,0,0,
321.7356,2140.458,-0.3614317,0.9582547,106.5508,112.0979,0,0,
289.1224,1875.206,9.110504,-8.974422,180.9296,51.15966,0,0,
217.5426,1906.751,-26.10296,40.33626,222.9054,-37.8172,0,0,
175.2531,1548,9.316094,35.98383,162.6762,44.96936,0,0,
2432.443,1967.732,-38.08532,-25.6072,185.978,30.67743,1,0,
228.0426,1752.615,2.149943,-27.61486,142.1358,44.2618,0,0,
246.2717,1757.88,-25.56791,3.648695,168.5804,10.61039,0,0,
313.9942,1902.282,-29.88203,-17.10223,174.1643,28.10746,0,0,
219.4046,1950.865,13.7469,-34.25043,139.7438,39.68913,0,0,
275.4145,1873.673,1.276664,-28.40789,169.0324,15.65346,0,0,
2026.615,1786.414,19.94819,56.34021,161.2242,8.330688,1,0,
294.5955,1843.397,6.806716,-29.72479,209.8104,-0.7440353,0,0,
150.3032,1889.193,-16.43569,-20.08996,136.2247,65.25145,0,0,
253.1354,2112.982,-1.300372,58.24293,244.5354,-25.86425,0,0,
248.9456,1887.13,-7.163421,-9.681252,154.1929,8.390687,0,0,
294.3077,1725.918,-42.13983,-30.29024,91.27365,85.09778,0,0,
