Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Ch3Amplitude,Ch4Amplitude,Ch5Amplitude,Ch6Amplitude,Bd,IPC,
315.944,2668.364,-17.36976,-41.0694,220.899,18.74952,0,0,
307.0381,2670.216,21.1192,-62.13811,232.605,45.16254,0,0,
341.9077,2719.696,-32.6124,-5.947062,114.2065,177.67,0,0,
442.6528,2650.827,20.66896,-28.63076,349.5313,-18.59094,0,0,
322.095,2658.381,7.723999,22.81074,240.2568,37.2936,0,0,
278.2932,2666.221,-23.25132,1.830009,241.0975,30.08649,0,0,
325.4204,2793.271,-17.59583,-25.96718,225.7914,51.65556,0,0,
404.5825,2627.267,-18.00682,-13.38941,265.4673,0.02295659,0,0,
259.4141,2681.469,-9.357404,-37.1988,182.4898,46.60781,0,0,
291.3278,2660.406,-31.49983,19.28369,257.4452,56.69938,0,0,
337.2493,2588.912,21.81749,13.70415,225.9491,44.94612,0,0,
270.7355,2689.714,-26.87121,-72.56285,200.852,68.95982,0,0,
233.5503,2797.524,6.659372,-12.47439,258.657,-16.92135,0,0,
360.4294,2545.185,-14.95523,-43.14494,210.3767,52.56775,0,0,
331.0595,2708.443,-16.13695,-17.61084,218.7975,26.29614,0,0,
318.6655,2698.816,10.47278,-7.350304,208.5295,20.33558,0,0,
313.998,2625.907,-21.64649,-35.31932,206.654,88.3365,0,0,
414.565,2516.302,7.305459,9.685601,228.3408,43.98683,0,0,
392.1237,2511.405,-39.17563,21.23565,171.8566,99.05672,0,0,
373.1437,2704.196,-27.85348,-36.39325,189.7205,106.227,0,0,
445.6394,2467.621,-9.142562,-16.30863,202.1035,56.67318,0,0,
297.1094,2673.152,-2.156601,-11.52361,160.5942,62.8679,0,0,
342.9255,2585.63,-20.1861,-43.45191,228.9713,37.18652,0,0,
365.0385,2661.137,-30.52796,-42.14192,221.2775,57.44099,0,0,
420.2228,2497.904,-3.881217,87.03759,242.4378,-2.00209,0,0,
318.9542,2649.522,4.100726,-33.75393,217.6331,46.22471,0,0,
365.5136,2601.279,-2.537439,-53.65184,218.6523,48.97883,0,0,
318.2471,2680.212,31.9218,31.61524,183.6765,39.7051,0,0,
337.5128,2666.765,2.043668,-30.84318,176.0164,93.13425,0,0,
314.8078,2719.102,1.652262,-12.47753,265.3245,11.8166,0,0,
286.7602,2709.381,15.62577,-19.41373,236.4322,55.99041,0,0,
333.9118,2612.915,13.5382,-33.91317,221.7199,36.63227,0,0,
289.0334,2702.658,-24.82555,15.62852,185.6217,69.16035,0,0,
338.8551,2673.832,-12.44811,12.97634,220.8864,40.61231,0,0,
349.3424,2719.787,2.63451,6.034575,244.2049,18.26747,0,0,
416.0108,2527.64,-23.90272,8.378369,231.5554,45.40204,0,0,
381.0489,2570.864,-3.683742,-7.553116,264.9252,25.28438,0,0,
287.5408,2717.8,-54.24368,-60.61769,249.6931,25.8604,0,0,
327.8847,2557.313,4.330472,-44.77488,226.6176,16.39133,0,0,
332.3826,2609.881,-40.59266,1.783478,255.7142,35.66806,0,0,
263.6815,2721.731,-17.30562,59.29772,225.5352,38.17946,0,0,
379.3696,2553.927,-4.746336,13.95167,243.1906,46.3141,0,0,
365.8998,2568.732,-28.88293,38.8525,198.0655,53.88268,0,0,
370.0071,2618.422,3.320756,-38.85618,223.7568,44.68969,0,0,
352.2895,2648.315,-18.55966,-12.74681,153.3572,119.7632,0,0,
324.4505,2670.302,-11.21461,-55.52222,262.2036,49.681,0,0,
422.1229,2546.194,-5.618407,-15.58539,277.0334,34.70152,0,0,
372.8998,2568.755,7.423684,7.401861,214.7279,57.84186,0,0,
387.3044,2578.693,-9.851185,-41.2808,227.9466,70.50145,0,0,
294.0013,2638.47,-8.605148,20.64148,196.8592,74.30985,0,0,
305.4924,2583.463,-21.20596,-42.91034,292.2978,26.0129,0,0,
295.5385,2735.406,3.621531,9.73749,235.6534,10.99615,0,0,
325.3195,2643.695,15.78237,-23.53169,252.247,22.56815,0,0,
395.0682,2682.55,2.785377,70.44345,196.932,62.08251,0,0,
283.0448,2692.366,27.46022,7.057572,264.5352,-12.84561,0,0,
379.0688,2671.414,23.23848,-7.640307,274.6957,16.30058,0,0,
330.296,2567.038,4.74886,-12.40813,195.5473,32.37971,0,0,
320.2214,2659.725,17.47364,14.29871,269.1026,-20.17798,0,0,
396.927,2650.877,-3.649736,11.58185,157.4616,63.81364,0,0,
287.0515,2647.709,-3.176758,8.026189,177.3864,69.27946,0,0,
333.5031,2614.608,-19.90224,19.5641,275.5452,-0.6566892,0,0,
335.5692,2655.067,4.285064,12.75595,199.2462,57.80914,0,0,
296.1233,2684.027,-27.35159,-23.61143,236.3604,72.25979,0,0,
414.7496,2576.995,-2.919977,-21.84234,203.7278,52.26795,0,0,
364.2724,2640.957,-24.60851,38.20708,226.8776,45.70731,0,0,
334.2254,2610.522,13.20173,-3.420833,211.0643,37.2741,0,0,
315.7201,2629.757,-24.74989,-24.31895,243.2715,10.44171,0,0,
321.3696,2584.814,-32.22548,-5.103641,214.0537,84.64915,0,0,
403.1495,2498.689,-2.375285,-26.10924,213.3178,51.9468,0,0,
387.6168,2619.293,-4.734411,12.11504,272.8205,8.995784,0,0,
389.2123,2615.929,5.193698,-40.09974,265.0717,20.14009,0,0,
348.0405,2658.754,-3.740605,-11.06098,222.907,39.9895,0,0,
294.8804,2752.542,-43.2933,-7.508251,227.3725,64.72198,0,0,
345.7997,2587.988,-11.003,12.03458,182.4722,81.9754,0,0,
257.3987,2699.694,9.402789,17.94604,242.3303,-39.05989,0,0,
382.8488,2708.712,3.733443,47.34038,268.8461,50.18664,0,0,
351.1848,2747.455,-0.3933415,-7.22822,181.1034,104.2772,0,0,
357.6393,2710.842,-19.19539,34.97686,226.1555,53.10213,0,0,
274.0746,2816.316,-4.625634,-66.22874,235.4776,22.84451,0,0,
283.305,2710.487,-9.851362,-32.58638,150.7797,129.7588,0,0,
325.8418,2676.372,-23.50909,9.608158,235.9921,38.87731,0,0,
404.8591,2650.759,-11.84744,-28.56932,255.1406,72.61734,0,0,
359.3344,2589.856,-21.83782,-8.691807,192.4809,104.777,0,0,
290.3253,2695.453,-9.611694,41.06562,223.992,11.37953,0,0,
337.7451,2669.583,-14.24949,27.81395,290.0934,-27.63118,0,0,
345.5901,2629.961,37.66818,52.08507,249.2585,14.78876,0,0,
363.2459,2579.258,-5.854661,-31.07815,234.2645,68.33141,0,0,
271.5731,2775.617,-31.08158,-38.99989,227.9525,79.97601,0,0,
300.7418,2653.225,-41.07083,22.26713,209.8405,49.24965,0,0,
330.7823,2650.46,-10.21283,15.85551,218.021,36.32074,0,0,
341.5667,2629.814,29.00175,-57.77517,240.9055,41.1271,0,0,
308.1538,2720.602,11.59278,17.44004,295.2332,0.4501095,0,0,
269.3494,2774.397,-27.23847,-18.54076,223.4036,45.10486,0,0,
293.7913,2710.733,-24.88737,11.55924,262.1554,46.70134,0,0,
290.6646,2683.074,23.90066,41.0309,227.4683,20.27996,0,0,
311.5627,2699.137,0.3697791,-21.97246,182.3744,83.10406,0,0,
343.2893,2714.684,3.447754,-24.15797,191.5245,90.59309,0,0,
293.2617,2478.317,11.23812,10.34455,237.841,25.10494,0,0,
369.543,2567.294,-7.392201,-51.46471,168.8907,121.2585,0,0,
303.6301,2637.604,-20.00209,3.174254,266.7118,6.602481,0,0,
362.9095,2644.896,-29.97273,9.979434,226.6278,25.17946,0,0,
284.4498,2718.95,10.36505,67.03549,229.5619,47.29658,0,0,
373.8422,2601.202,-14.97277,-17.88156,239.669,50.1483,0,0,
283.2354,2714.277,0.8631293,11.01677,197.4831,65.80928,0,0,
361.9091,2656.502,-11.10353,42.5885,259.662,19.67899,0,0,
356.0124,2619.162,1.214311,-8.333714,240.3443,34.30158,0,0,
347.7895,2694.531,20.01316,3.610336,242.6242,54.15568,0,0,
332.9712,2589.395,-27.32927,12.99398,263.0698,19.05401,0,0,
356.7101,2678.347,-24.76928,54.06402,202.903,92.66695,0,0,
298.6706,2683.557,-26.28866,14.60011,237.0226,34.24664,0,0,
364.8775,2698.549,-11.65751,-4.817022,218.9619,59.74178,0,0,
316.2174,2651.108,12.2577,20.9118,241.9173,-1.45422,0,0,
308.5733,2740.054,-12.27872,31.866,205.7842,52.02355,0,0,
300.4724,2657.703,9.682153,-42.59583,230.7147,45.50529,0,0,
318.7571,2653.06,-0.5384272,-5.287416,267.8779,41.80957,0,0,
402.6113,2576.096,-40.25874,52.89354,261.7048,46.55087,0,0,
309.2016,2689.566,-9.729001,-63.57138,271.7397,36.3503,0,0,
345.8413,2663.509,-16.66412,0.5568947,225.3831,57.34108,0,0,
376.8658,2691.471,8.966101,21.37835,321.7433,-17.40077,0,0,
327.3162,2697.56,1.794548,-36.30596,259.2656,38.8095,0,0,
308.532,2585.105,-17.94202,26.86031,197.9272,53.09141,0,0,
395.3947,2554.534,-6.517414,-22.09925,201.0757,55.72174,0,0,
365.8047,2501.652,-14.48815,26.5017,226.7522,44.71303,0,0,
368.3691,2721.984,-6.571145,-19.98833,191.5383,58.32804,0,0,
349.196,2634.354,-5.215944,3.058402,282.3938,0.08786865,0,0,
340.8576,2605.98,-20.81035,-71.11562,200.4542,74.11631,0,0,
345.3329,2719.385,-9.257645,15.5598,198.7768,75.26716,0,0,
268.0332,2740.227,-27.09912,-31.10286,212.3477,64.14643,0,0,
390.7128,2561.869,7.027563,-12.40615,197.969,67.41556,0,0,
348.1496,2772.919,-5.779709,22.89354,187.7496,64.23797,0,0,
378.6865,2571.035,-4.587137,-43.9877,212.43,43.07821,0,0,
317.1463,2674.601,-20.12575,6.944088,289.446,13.17749,0,0,
441.0189,2523.344,-14.8805,-0.2738121,247.7552,1.610617,0,0,
306.8245,2670.75,14.68127,-30.68854,258.3577,-10.29769,0,0,
369.4778,2655.821,-19.54115,-35.22654,246.3845,38.8518,0,0,
304.5009,2661.072,-5.165253,-47.1164,272.3289,20.06534,0,0,
282.2758,2653.507,-2.131762,18.14466,270.2354,-31.21383,0,0,
301.8956,2595.048,-43.05227,27.7405,225.7593,67.30087,0,0,
328.8334,2569.877,-26.06416,21.65018,187.4507,83.08892,0,0,
363.6505,2646.343,5.801191,-18.55891,163.3275,65.62508,0,0,
355.1271,2587.13,5.258992,-79.21575,256.494,31.62408,0,0,
341.1751,2706.053,-31.35903,-11.76373,201.324,73.87305,0,0,
409.3783,2725.776,12.61349,4.266243,225.7117,69.83519,0,0,
322.5274,2644.597,-14.60545,19.13099,192.0788,66.94325,0,0,
372.6369,2673.075,-14.64713,32.59451,232.1178,31.23503,0,0,
373.4194,2667.58,-8.840324,-84.12003,224.3556,79.07886,0,0,
323.1702,2639.468,-13.61374,-7.81003,232.632,24.94479,0,0,
357.9589,2617.341,-28.62652,-15.84169,204.465,61.89514,0,0,
308.7034,2660.235,10.89649,-12.92056,192.9383,63.20825,0,0,
232.7967,2744.488,-9.76742,20.26741,183.9126,66.75467,0,0,
261.8371,2709.111,-38.02927,17.34928,230.7765,48.32809,0,0,
256.9896,2716.069,-16.40644,-23.2079,247.5354,33.09301,0,0,
344.996,2639.804,16.28924,42.09118,207.6521,59.92346,0,0,
400.315,2673.533,-25.22079,3.029013,236.8914,50.53899,0,0,
347.2185,2578.806,-7.707635,11.52778,185.6279,86.12897,0,0,
333.2777,2644.548,12.50866,-22.796,224.2515,37.98054,0,0,
357.666,2627.53,-2.854341,-11.67137,203.0293,53.80666,0,0,
371.6189,2764.131,-17.74089,-21.40092,248.873,27.51095,0,0,
301.1838,2695.795,-8.335846,-6.995378,248.0559,46.27985,0,0,
341.6511,2561.932,-36.62304,-27.71392,158.1693,84.3399,0,0,
295.0997,2661.724,-5.831029,-36.68904,212.6292,76.13345,0,0,
301.7305,2673.12,35.7963,26.66605,216.0126,3.836756,0,0,
309.763,2637.813,-11.44553,5.308193,237.763,49.94863,0,0,
338.57,2701.537,-13.31691,-12.88491,301.6957,-11.3849,0,0,
309.9189,2663.359,2.386907,14.15656,180.732,22.47165,0,0,
273.053,2732.081,-34.27488,-11.49139,234.4527,61.50803,0,0,
317.7813,2697.756,-15.43846,-20.03723,211.4514,15.22149,0,0,
375.7942,2651.612,26.67942,20.5766,283.8406,-12.10865,0,0,
326.6601,2753.296,-8.393398,-41.42084,258.4637,28.29168,0,0,
212.6625,2830.748,11.20541,-16.97059,244.5808,23.16443,0,0,
299.8344,2791.557,-19.17658,-20.40128,233.6637,66.10509,0,0,
388.5713,2581.369,-38.20536,-9.283083,182.3965,63.91153,0,0,
318.6013,2695.79,-25.70141,-15.89392,221.38,59.82167,0,0,
306.2118,2811.117,6.517988,-37.39142,193.6685,123.8788,0,0,
392.2106,2644.521,-14.18024,22.95469,205.7944,78.1207,0,0,
332.4166,2602.603,-31.10642,-46.72969,278.2788,16.60995,0,0,
310.3031,2691.401,-20.90586,6.505878,217.5549,2.607896,0,0,
236.6508,2816.17,2.162156,24.46729,211.998,48.03855,0,0,
335.8078,2661.33,18.02634,39.82111,239.2944,11.01069,0,0,
294.9733,2674.322,-23.31308,-4.378133,185.974,89.83206,0,0,
344.005,2648.036,-1.987447,15.64284,215.9635,65.52044,0,0,
335.5641,2640.376,-13.8434,61.52541,226.4889,34.23124,0,0,
403.7842,2652.557,5.717999,-19.52218,208.2544,67.16594,0,0,
322.2303,2649.942,-18.48548,-52.9446,216.5211,74.48615,0,0,
317.2639,2677.815,-17.7803,-24.13055,261.3959,50.79609,0,0,
393.2144,2576.822,-9.870469,7.89275,264.4931,11.22742,0,0,
336.6065,2717.424,21.21335,-22.02335,218.7344,45.10329,0,0,
330.8769,2599.059,-2.87518,27.26879,291.1726,25.07334,0,0,
262.4685,2762.742,-11.127,-5.983648,246.495,25.08686,0,0,
362.7283,2648.564,-1.551006,-47.80015,220.8255,51.3672,0,0,
324.5094,2670.173,-5.914955,-51.74581,250.5318,-7.251578,0,0,
276.7166,2688.867,6.4495,-16.05053,251.2729,20.81205,0,0,
336.4157,2688.449,2.686156,22.06846,242.5438,17.68154,0,0,
261.7944,2687.299,2.425143,18.52821,266.894,24.94922,0,0,
320.9926,2630.887,-14.88558,70.31833,219.2835,51.22448,0,0,
358.6381,2516.395,16.39573,-63.05564,242.3132,35.30925,0,0,
347.8273,2573.882,-26.89607,6.672894,229.3333,53.42387,0,0,
280.8012,2680.306,-19.82295,-23.6203,170.853,78.07745,0,0,
316.5968,2644.336,2.134456,-32.94529,221.7892,2.905843,0,0,
285.2763,2749.882,-28.45382,-2.274024,158.6653,66.05178,0,0,
336.8064,2640.507,-42.61101,-11.86845,173.1457,96.34727,0,0,
306.1808,2798.048,9.627983,17.47278,223.9269,19.10777,0,0,
383.8693,2676.62,7.079882,-48.80968,236.8723,45.93225,0,0,
320.0096,2641.548,-19.72548,-23.16597,279.2794,11.89392,0,0,
360.6724,2497.077,12.38725,73.0488,169.1864,40.654,0,0,
334.1014,2642.729,34.06997,-3.199224,274.1292,-14.79209,0,0,
272.3746,2795.972,-12.51478,1.842733,206.6591,59.76389,0,0,
340.5315,2652.974,4.599945,5.493694,233.5937,35.11029,0,0,
347.4358,2577.589,-12.57007,-23.53219,240.7877,53.42335,0,0,
359.1188,2637.783,2.545318,-14.04364,215.5492,16.20542,0,0,
322.4996,2655.524,-27.85137,-3.679992,196.2012,78.47009,0,0,
332.7432,2591.089,9.154943,-40.02136,206.5214,54.77449,0,0,
303.6104,2639.31,-8.439794,-18.77244,223.39,62.10897,0,0,
312.0425,2621.568,6.849973,2.642747,255.7269,38.24837,0,0,
311.7168,2619.275,-32.70047,-55.10245,269.2257,25.33098,0,0,
335.3924,2617.295,-31.84507,14.24746,211.8923,76.58249,0,0,
396.244,2598.652,-1.030037,28.17172,309.679,-16.61988,0,0,
334.7039,2596.953,-8.96242,-31.61935,197.638,37.98687,0,0,
305.1737,2613.098,-15.39461,26.63991,312.1479,-31.41375,0,0,
385.0571,2571.273,-47.9638,-28.23639,266.1301,9.973128,0,0,
376.4924,2594.885,-13.9575,11.7724,212.7545,78.33245,0,0,
270.3019,2723.603,-3.008067,30.25021,207.0276,80.73884,0,0,
315.0508,2739.851,-29.46729,38.69196,238.309,34.00191,0,0,
413.5545,2528.834,-35.82071,41.09698,218.2719,56.87933,0,0,
347.8072,2734.739,11.14307,-19.57364,224.431,56.28608,0,0,
357.7458,2733.436,-16.28835,29.75444,187.48,66.09104,0,0,
299.1497,2603.294,9.79835,-14.77245,236.4917,29.28388,0,0,
318.269,2676.392,9.358455,-16.00591,233.438,37.97554,0,0,
330.5357,2558.644,-20.48568,29.71023,194.2011,92.51375,0,0,
406.7981,2684.93,4.366717,-35.34597,290.6214,11.81918,0,0,
248.9353,2821.783,-20.66213,39.86898,228.5488,61.76661,0,0,
298.1915,2709.459,-6.591806,-2.910013,214.6947,39.38842,0,0,
275.9555,2723.334,1.385209,-75.4393,276.4005,-0.4120743,0,0,
351.1562,2630.502,-24.57546,-16.53755,297.6749,26.00241,0,0,
316.5705,2760.981,-23.60814,-25.26994,261.1504,48.58234,0,0,
315.6366,2564.4,-16.03261,19.14568,245.2306,31.35252,0,0,
338.4449,2569.219,-21.52386,-10.82789,271.1208,14.9651,0,0,
300.3926,2662.693,-33.97598,-28.58627,248.0057,28.36986,0,0,
299.9809,2728.879,11.97779,-32.22607,161.6256,80.96224,0,0,
376.162,2615.373,-11.46112,25.12162,214.4345,33.34984,0,0,
389.1484,2721.682,24.92579,8.736142,165.0961,93.92567,0,0,
207.663,2764.129,-41.82668,25.52132,206.6533,56.0001,0,0,
335.8035,2632.74,0.09651235,4.110068,218.6892,6.129736,0,0,
417.4435,2662.189,-49.74291,-7.794087,224.4449,81.88477,0,0,
289.2073,2711.278,-6.442817,-27.72004,268.3307,0.06942292,0,0,
352.677,2729.813,-29.79407,17.52969,205.0681,93.07907,0,0,
400.8748,2529.842,13.32192,12.0475,197.7016,54.55305,0,0,
297.3837,2745.857,-6.722969,-25.19492,190.4157,56.13715,0,0,
417.3008,2679.944,-19.61862,-53.63962,297.9246,14.85674,0,0,
338.4902,2817.693,-18.03298,57.49274,205.992,50.15158,0,0,
340.3515,2552.05,-26.60195,-32.49852,232.8133,79.48914,0,0,
323.7506,2779.542,-14.15388,-22.71377,227.295,19.63707,0,0,
324.0997,2701.557,-23.35659,14.18231,210.7048,67.83807,0,0,
333.4279,2626.914,-52.13529,93.19165,252.5876,53.26223,0,0,
332.8226,2636.313,9.732224,-11.75921,254.2975,50.45945,0,0,
251.2595,2819.559,-3.074465,-38.88921,198.4855,92.2593,0,0,
312.1016,2721.965,-6.460306,39.53237,251.6262,50.59024,0,0,
310.7568,2626.146,-21.23029,30.65862,260.4231,6.20707,0,0,
349.7027,2644.532,-57.81183,-5.747404,206.1788,103.8783,0,0,
308.8969,2601.253,-25.25648,-53.07903,186.5284,64.5303,0,0,
257.5281,2661.089,24.7456,-12.09218,270.8098,-42.59829,0,0,
363.4449,2596.781,-23.5649,-30.64809,222.4494,26.87794,0,0,
314.3921,2642.086,-16.22393,-35.9337,242.6337,61.22481,0,0,
334.358,2735.612,16.43144,68.45345,290.9666,-7.110062,0,0,
349.3915,2672.434,7.835505,6.954332,224.5953,21.11638,0,0,
275.6774,2749.118,0.1122259,-36.88869,267.4428,-0.6513984,0,0,
324.2377,2613.972,-24.29915,14.82709,252.5766,34.76437,0,0,
350.4509,2582.659,7.843895,61.35514,251.0024,29.14479,0,0,
335.4006,2542.511,10.46306,6.200949,270.6747,4.102661,0,0,
354.5292,2594.835,2.673634,-31.70178,256.293,22.92083,0,0,
351.1772,2630.347,17.93213,-38.93586,243.3429,15.75312,0,0,
329.2311,2575.67,-21.58169,72.91605,231.3207,11.59003,0,0,
330.4998,2680.53,25.04467,-70.43044,225.9592,-15.72531,0,0,
277.4948,2756.75,-15.8425,-12.92799,193.8701,47.03077,0,0,
377.7718,2546.549,-23.7881,45.43299,226.2014,46.62732,0,0,
283.9039,2620.641,-11.04675,8.611211,151.3839,66.34757,0,0,
336.2679,2740.919,-33.9347,1.178792,267.8272,35.10941,0,0,
312.3005,2730.44,-13.38427,11.17055,185.0711,40.19197,0,0,
389.8294,2610.836,12.84992,13.36095,261.0146,17.30965,0,0,
328.6178,2608.828,21.41193,-18.41297,256.9768,-26.48881,0,0,
364.3718,2668.501,-21.20057,28.74993,234.3575,6.703004,0,0,
319.0967,2610.524,-40.2497,25.53669,220.4351,30.97608,0,0,
340.6898,2526.993,-33.11166,-19.47874,212.7978,58.51931,0,0,
339.2419,2574.247,20.58398,-18.66308,187.6473,41.71823,0,0,
380.3139,2740.509,-27.93024,-1.329506,226.4783,54.22969,0,0,
435.3399,2578.726,-23.33854,32.11754,233.6078,63.0111,0,0,
291.6855,2700.571,-23.5353,6.321254,211.9818,66.72021,0,0,
347.1971,2630.301,-52.78884,7.738172,211.0542,84.3101,0,0,
367.7004,2695.932,-12.66967,58.70998,188.9219,36.56091,0,0,
361.9311,2588.05,-32.45053,10.40428,290.3032,-14.60675,0,0,
347.8554,2702.983,-23.24459,33.01442,212.9062,65.61501,0,0,
433.4041,2552.823,1.477782,-72.4188,235.8532,49.08908,0,0,
294.9178,2707.77,-5.74964,-21.55069,186.1991,80.96329,0,0,
384.2339,2640.773,-37.80532,15.89724,284.1087,34.93737,0,0,
284.4936,2716.844,-39.26691,-31.50675,156.0706,82.19505,0,0,
399.9693,2678.018,-0.08723072,-18.80363,211.5991,31.29492,0,0,
402.9278,2572.792,-5.200857,33.39849,229.6505,41.07518,0,0,
321.3182,2569.253,25.66253,-33.80185,216.0394,27.54702,0,0,
346.6187,2796.415,-16.75073,-12.80348,288.1183,65.10085,0,0,
266.0771,2704.668,48.55735,-22.23165,210.6394,43.14516,0,0,
281.997,2640.978,-26.13744,4.28311,201.9302,83.48945,0,0,
312.0726,2710.904,-17.13875,4.176003,232.1542,19.74725,0,0,
192.7637,2825.057,-52.80587,15.3823,166.6878,62.54413,0,0,
311.4814,2697.181,-12.6598,-42.73459,291.4596,-4.533456,0,0,
312.31,2534.777,-6.348668,-7.666094,189.1147,70.60087,0,0,
299.9398,2710.516,-27.07445,115.0427,238.5232,62.9263,0,0,
375.8722,2676.029,-24.26079,14.0722,189.1179,97.7686,0,0,
346.8949,2671.372,-11.64364,-62.14892,276.7896,20.77198,0,0,
371.8212,2647.436,-27.53867,28.63309,255.4312,46.49683,0,0,
351.9595,2632.158,-11.62762,53.63316,239.1844,34.07351,0,0,
335.4734,2696.869,7.397902,21.518,227.8763,14.76132,0,0,
344.8049,2720.488,15.12534,17.59199,200.1526,20.22079,0,0,
288.4429,2680.562,14.2851,-41.22336,208.2716,57.60998,0,0,
352.4356,2624.297,-4.057284,6.048402,224.1021,44.15063,0,0,
306.508,2702.432,26.60969,-82.34631,221.1079,60.53656,0,0,
300.993,2589.602,-32.12024,53.05429,170.8672,112.7824,0,0,
413.8035,2621.158,-17.65018,18.69201,194.3649,79.14758,0,0,
321.6069,2749.991,-13.90183,-11.42889,247.7357,14.93519,0,0,
235.935,2715.159,-25.03602,-6.983727,226.627,54.30723,0,0,
375.3083,2507.184,1.566791,2.007974,191.7729,51.24595,0,0,
315.2709,2710.851,-18.56203,-29.49947,296.1717,-5.418776,0,0,
319.8908,2638.636,7.311527,10.90947,226.8242,24.61061,0,0,
265.7628,2729.72,-14.5415,-3.736494,198.264,44.89091,0,0,
263.6335,2701.652,-5.306432,-6.838148,194.646,42.11867,0,0,
348.9449,2684.424,2.619859,5.080729,222.7352,43.41578,0,0,
377.7618,2613.914,-42.25206,-70.56519,159.1144,103.4829,0,0,
306.71,2621.296,-9.081995,0.2872562,179.9841,44.12709,0,0,
342.5627,2679.3,17.23155,-73.17879,168.0917,56.39381,0,0,
351.3517,2642.364,-11.02943,0.1603977,220.0903,37.52724,0,0,
340.656,2556.245,2.898664,9.081347,215.6418,44.48181,0,0,
415.6122,2569.087,40.02827,2.397219,250.4972,-21.30524,0,0,
419.4153,2596.906,-5.641327,27.28173,225.9258,43.62296,0,0,
303.6985,2700.085,-17.70606,-61.20646,310.5769,-3.742019,0,0,
396.4607,2693.497,-0.5282246,-18.42889,252.7257,10.62825,0,0,
306.3058,2654.076,-9.755873,-20.70265,196.2334,64.50747,0,0,
212.8555,2788.59,6.452735,51.0989,209.3313,34.30447,0,0,
339.6086,2767.492,17.35514,25.97049,203.6315,42.46608,0,0,
304.0391,2698.104,2.054991,-16.57477,256.0353,22.69388,0,0,
277.6986,2851.944,21.86642,-56.91191,275.7828,12.0804,0,0,
386.2994,2555.827,-14.73272,-24.46614,231.3927,50.75969,0,0,
329.858,2564.882,-35.13582,8.634452,221.9411,58.03433,0,0,
353.1917,2641.739,-14.14589,29.48121,227.7501,11.26711,0,0,
329.1258,2645.597,-28.48536,-7.496798,275.3235,30.12535,0,0,
315.6335,2649.313,-1.340645,29.75367,282.7058,3.386258,0,0,
249.5025,2715.149,-7.954896,-9.060484,299.3905,7.109918,0,0,
284.7872,2720.964,-3.889884,21.28845,149.6495,82.92875,0,0,
396.8415,2540.01,-18.02258,-49.433,186.0229,88.13344,0,0,
281.7268,2635.774,-21.55728,5.98617,223.3772,13.96693,0,0,
272.1589,2743.717,12.32986,9.438695,194.9214,42.26723,0,0,
311.2656,2733.88,-7.116604,-9.905505,173.8129,71.31834,0,0,
340.255,2676.542,-5.230466,5.128948,189.9,75.73814,0,0,
331.9122,2821.952,24.48161,35.15597,223.3972,63.52027,0,0,
389.305,2552.649,-22.24116,-8.996592,219.636,61.28398,0,0,
311.7076,2644.807,3.902232,-18.07239,184.459,57.15972,0,0,
287.1552,2688.55,-11.00462,78.22304,229.7365,27.80492,0,0,
340.5773,2615.628,2.270056,-11.58692,169.5702,69.75758,0,0,
300.7087,2650.309,-20.36975,-6.502336,236.8404,47.74085,0,0,
282.9861,2636.059,-9.236987,-41.89552,167.4674,76.92468,0,0,
328.9278,2551.308,-17.8665,4.826125,186.0468,52.45306,0,0,
357.3552,2627.164,-13.87605,1.241505,166.8557,86.47739,0,0,
307.3738,2704.987,12.44919,-10.06167,215.9323,34.51188,0,0,
296.8424,2625.675,6.857375,24.26348,262.5368,-17.83987,0,0,
278.4395,2691.825,-12.37318,-29.97288,131.2712,116.6008,0,0,
356.3009,2628.401,-32.86574,-28.32771,172.0439,91.32857,0,0,
337.2712,2652.359,-21.51735,18.77519,202.4299,40.48822,0,0,
323.487,2686.765,-9.535736,-4.553187,180.0851,45.83747,0,0,
325.0158,2676.698,14.42021,-22.4166,222.601,48.90951,0,0,
371.4264,2518.953,-1.517018,-61.17226,235.2443,65.42655,0,0,
277.4998,2686.387,-17.02642,38.02903,190.1594,87.91338,0,0,
367.9449,2495.248,10.60503,-18.68545,187.7801,64.16781,0,0,
327.5306,2616.844,-11.87507,-62.83086,186.8012,80.84804,0,0,
257.2049,2746.682,-22.01311,11.28665,191.9765,73.69278,0,0,
298.2982,2703.811,5.266649,42.04839,314.1105,-36.25402,0,0,
342.0972,2571.001,-6.466563,0.5395862,264.9154,15.77495,0,0,
283.1266,2676.273,-7.868475,-40.71284,224.7191,34.96214,0,0,
339.8183,2659.854,-22.32596,-23.29812,252.9604,28.62823,0,0,
411.9457,2494.518,-3.426346,-19.91781,253.9316,43.10108,0,0,
334.2529,2553.993,49.78983,-18.84217,324.6572,-44.04026,0,0,
373.4625,2570.625,-22.93592,-8.120827,226.6938,32.01223,0,0,
284.6765,2689.018,-10.72451,-30.15332,250.4758,38.78807,0,0,
325.9206,2683.527,12.03715,-54.43392,177.6417,84.66289,0,0,
318.2142,2706.355,0.7516377,-14.03882,244.3732,46.72664,0,0,
291.0778,2683.368,-37.21276,-26.83748,253.9754,45.9072,0,0,
369.1828,2582.199,-10.47095,28.16282,246.2922,29.12637,0,0,
